birthCity,birthState,birthYear,lat,long
Omaha,NE,1983,41.263765,-96.041638
Ontario,CA,1984,34.039438,-117.604215
Orange,CA,1984,33.786971,-117.861265
Orange,CA,1986,33.786971,-117.861265
Orange,CA,1982,33.786971,-117.861265
Orange,CA,1981,33.786971,-117.861265
Orange,CA,1992,33.786971,-117.861265
Orange,CA,1984,33.786971,-117.861265
Orange,CA,1985,33.786971,-117.861265
Orange Park,FL,1986,30.170853,-81.704672
Oregon City,OR,1981,,
Orlando,FL,1988,28.415581,-81.298990
Orlando,FL,1991,28.415581,-81.298990
Orlando,FL,1991,28.415581,-81.298990
Orlando,FL,1983,28.415581,-81.298990
Orlando,FL,1982,28.415581,-81.298990
Orlando,FL,1989,28.415581,-81.298990
Orlando,FL,1991,28.415581,-81.298990
Orlando,FL,1987,28.415581,-81.298990
Overland Park,KS,1990,38.889042,-94.690584
Owensboro,KY,1988,37.756764,-87.119125
Oxford,OH,1982,39.505240,-84.743978
Oxnard,CA,1987,34.202346,-119.204603
Oxnard,CA,1981,34.202346,-119.204603
Pacifica,CA,1985,37.606627,-122.477211
Paducah,KY,1987,37.071382,-88.643799
Paducah,KY,1989,37.071382,-88.643799
Palm Bay,FL,1988,27.985624,-80.662621
Palm Beach,FL,1986,26.684952,-80.037235
Palm Beach,FL,1988,26.684952,-80.037235
Palm Beach Gardens,FL,1984,26.848788,-80.167124
Palm Beach Gardens,FL,1985,26.848788,-80.167124
Palm Beach Gardens,FL,1986,26.848788,-80.167124
Palm Beach Gardens,FL,1983,26.848788,-80.167124
Palo Alto,CA,1992,37.399782,-122.142776
Palos Hills,IL,1989,41.700681,-87.825297
Palos Verdes Estates,CA,1988,33.786519,-118.394911
Panama City,FL,1987,,
Panama City,FL,1981,,
Panama City,FL,1985,,
Panama City,FL,1983,,
Panorama City,CA,1987,,
Panorama City,CA,1987,,
Panorama City,CA,1989,,
Papillion,NE,1987,41.153006,-96.045268
Paradise Valley,AZ,1988,33.552157,-111.961330
Paramount,CA,1990,33.898883,-118.166629
Park Ridge,IL,1987,42.011762,-87.843434
Park Ridge,IL,1984,42.011762,-87.843434
Park Ridge,IL,1988,42.011762,-87.843434
Parlin,NJ,1985,,
Parma,OH,1980,41.383569,-81.728641
Pasadena,CA,1982,34.160592,-118.139593
Pasadena,CA,1984,34.160592,-118.139593
Pasadena,CA,1987,34.160592,-118.139593
Pasadena,CA,1984,34.160592,-118.139593
Pasadena,CA,1989,34.160592,-118.139593
Pasadena,CA,1987,34.160592,-118.139593
Pascagoula,MS,1986,30.360067,-88.556327
Pascagoula,MS,1983,30.360067,-88.556327
Paso Robles,CA,1980,,
Pawtucket,RI,1991,41.874368,-71.375678
Peabody,MA,1985,42.534279,-70.969782
Pembroke Pines,FL,1987,26.021034,-80.340397
Pembroke Pines,FL,1983,26.021034,-80.340397
Pensacola,FL,1986,30.443336,-87.189497
Pensacola,FL,1985,30.443336,-87.189497
Pensacola,FL,1988,30.443336,-87.189497
Pensacola,FL,1994,30.443336,-87.189497
Pensacola,FL,1981,30.443336,-87.189497
Pensacola,FL,1980,30.443336,-87.189497
Peoria,IL,1987,40.751516,-89.617360
Peoria,IL,1987,40.751516,-89.617360
Perkins,OK,1986,35.978052,-97.029927
Peru,IL,1982,41.346849,-89.133127
Petaluma,CA,1980,38.242253,-122.628631
Petoskey,MI,1982,45.364850,-85.010701
Philadelphia,PA,1987,40.009376,-75.133346
Philadelphia,PA,1988,40.009376,-75.133346
Philipsburg,PA,1988,40.893482,-78.215984
Phoenix,AZ,1981,33.572154,-112.090132
Phoenix,AZ,1983,33.572154,-112.090132
Phoenix,AZ,1986,33.572154,-112.090132
Phoenix,AZ,1987,33.572154,-112.090132
Phoenix,AZ,1986,33.572154,-112.090132
Phoenix,AZ,1990,33.572154,-112.090132
Phoenix,AZ,1982,33.572154,-112.090132
Phoenix,AZ,1983,33.572154,-112.090132
Phoenix,AZ,1986,33.572154,-112.090132
Picayune,MS,1983,30.528891,-89.678510
Pikeville,KY,1983,37.480721,-82.526093
Pikeville,KY,1985,37.480721,-82.526093
Pinehurst,NC,1982,35.191174,-79.469839
Pinehurst,NC,1988,35.191174,-79.469839
Pinellas Park,FL,1985,27.858883,-82.708213
Pittsburgh,PA,1981,40.439753,-79.976592
Pittsburgh,PA,1987,40.439753,-79.976592
Pittsburgh,PA,1983,40.439753,-79.976592
Pittsburgh,PA,1985,40.439753,-79.976592
Pittsburgh,PA,1981,40.439753,-79.976592
Placentia,CA,1990,33.881158,-117.854783
Plano,TX,1991,33.050769,-96.747944
Plano,TX,1981,33.050769,-96.747944
Plantation,FL,1981,26.125611,-80.261813
Plantation,FL,1981,27.072365,-82.371511
Plantation,FL,1983,26.125611,-80.261813
Plantation,FL,1983,27.072365,-82.371511
Pleasanton,CA,1991,37.667185,-121.881230
Plymouth,WI,1987,43.745180,-87.965307
Point Pleasant,NJ,1982,40.077748,-74.069921
Point Pleasant,NJ,1986,40.077748,-74.069921
Pomona,CA,1987,34.058494,-117.761091
Pomona,CA,1982,34.058494,-117.761091
Pomona,CA,1987,34.058494,-117.761091
Ponca City,OK,1983,,
Pontiac,MI,1981,42.649228,-83.287363
Pooler,GA,1987,32.101858,-81.254989
Port Angeles,WA,1980,48.118959,-123.448260
Port Charlotte,FL,1985,26.989467,-82.113651
Port Huron,MI,1982,42.993766,-82.433743
Portales,NM,1980,34.176355,-103.354213
Portland,ME,1986,43.633192,-70.185644
Portland,ME,1985,43.633192,-70.185644
Portland,ME,1982,43.633192,-70.185644
Portland,OR,1985,45.536951,-122.649971
Portland,OR,1983,45.536951,-122.649971
Portland,OR,1982,45.536951,-122.649971
Portland,OR,1983,45.536951,-122.649971
Portland,OR,1988,45.536951,-122.649971
Portland,OR,1984,45.536951,-122.649971
Portland,OR,1986,45.536951,-122.649971
Portsmouth,OH,1982,38.752795,-82.952373
Portsmouth,VA,1981,36.859430,-76.356269
Portsmouth,VA,1982,36.859430,-76.356269
Poway,CA,1990,32.987702,-117.021843
Poway,CA,1989,32.987702,-117.021843
Poway,CA,1986,32.987702,-117.021843
Prattville,AL,1986,32.461908,-86.457385
Providence,RI,1987,41.823056,-71.418784
Providence,RI,1983,41.823056,-71.418784
Pullman,WA,1981,46.732671,-117.163454
Punxsutawney,PA,1988,40.943745,-78.974766
Puyallup,WA,1993,47.179191,-122.289213
Queens,NY,1984,,
Queens,NY,1982,,
Queens,NY,1980,,
Queens,NY,1981,,
Queensbury,NY,1980,,
Quincy,CA,1990,39.931028,-120.954869
Quincy,MA,1988,42.261006,-71.008988
Raceland,LA,1987,29.722428,-90.635879
Racine,WI,1982,42.728284,-87.807086
Racine,WI,1980,42.728284,-87.807086
Raleigh,NC,1988,35.830598,-78.641768
Raleigh,NC,1981,35.830598,-78.641768
Raleigh,NC,1981,35.830598,-78.641768
Raleigh,NC,1982,35.830598,-78.641768
Ranburne,AL,1989,33.525853,-85.339013
Rancho Palos Verdes,CA,1988,33.753155,-118.367963
Randolph,NJ,1982,,
Rapid City,SD,1986,,
Reading,PA,1987,40.339220,-75.926277
Reading,PA,1980,40.339220,-75.926277
Reading,PA,1986,40.339220,-75.926277
Redlands,CA,1989,34.051642,-117.170862
Redlands,CA,1989,34.051642,-117.170862
Redlands,CA,1988,34.051642,-117.170862
Redlands,CA,1981,34.051642,-117.170862
Redmond,WA,1990,47.678260,-122.114700
Redwood City,CA,1986,,
Redwood City,CA,1986,,
Redwood City,CA,1983,,
Reidsville,NC,1991,36.341304,-79.673826
Reno,NV,1985,39.549098,-119.849905
Reno,NV,1984,39.549098,-119.849905
Reno,NV,1981,39.549098,-119.849905
Reno,NV,1984,39.549098,-119.849905
Reno,NV,1990,39.549098,-119.849905
Renton,WA,1980,47.476058,-122.191974
Rexburg,ID,1980,43.822696,-111.793317
Rexburg,ID,1985,43.822696,-111.793317
Richland,WA,1983,46.284086,-119.294046
Richland,WA,1987,46.284086,-119.294046
Richmond,VA,1990,37.531399,-77.476009
Richmond,VA,1989,37.531399,-77.476009
Richmond,VA,1982,37.531399,-77.476009
Richmond,VA,1983,37.531399,-77.476009
Ridgecrest,CA,1983,35.628542,-117.663992
Ridgewood,NJ,1989,40.981591,-74.113506
Riverhead,NY,1988,40.949430,-72.675184
Riverside,CA,1989,33.938143,-117.393168
Riverside,CA,1980,33.938143,-117.393168
Riverside,CA,1991,33.938143,-117.393168
Riverside,CA,1980,33.938143,-117.393168
Riverside,CA,1988,33.938143,-117.393168
Riverside,CA,1990,33.938143,-117.393168
Rochester,MI,1987,42.686718,-83.119676
Rockford,IL,1986,42.258836,-89.064553
Rockford,IL,1989,42.258836,-89.064553
Rockville,MD,1985,39.083664,-77.155578
Rome,GA,1989,34.267740,-85.187533
Rome,GA,1985,34.267740,-85.187533
Rosenberg,TX,1991,29.541270,-95.815222
Roseville,CA,1987,38.768199,-121.316620
Roseville,CA,1990,38.768199,-121.316620
Roswell,GA,1986,34.039453,-84.350946
Round Rock,TX,1988,30.523716,-97.667363
Royal Oak,MI,1988,42.507816,-83.153890
Royse City,TX,1990,,
Rutherford,NJ,1984,40.820314,-74.106041
Sacramento,CA,1983,38.566592,-121.468632
Sacramento,CA,1986,38.566592,-121.468632
Sacramento,CA,1985,38.566592,-121.468632
Sacramento,CA,1981,38.566592,-121.468632
Sacramento,CA,1983,38.566592,-121.468632
Sacramento,CA,1983,38.566592,-121.468632
Sacramento,CA,1980,38.566592,-121.468632
Sacramento,CA,1986,38.566592,-121.468632
Sacramento,CA,1987,38.566592,-121.468632
Safford,AZ,1984,32.832106,-109.701233
Salem,OR,1981,44.923712,-123.023189
Salem,OR,1984,44.923712,-123.023189
Salina,KS,1985,38.814003,-97.614463
Salisbury,NC,1984,35.665763,-80.491044
Salt Lake City,UT,1980,,
San Antonio,TX,1982,29.472403,-98.525142
San Antonio,TX,1980,29.472403,-98.525142
San Antonio,TX,1984,29.472403,-98.525142
San Antonio,TX,1985,29.472403,-98.525142
San Antonio,TX,1988,29.472403,-98.525142
San Antonio,TX,1990,29.472403,-98.525142
San Antonio,TX,1986,29.472403,-98.525142
San Bernardino,CA,1982,34.141553,-117.293557
